"year","state","state_po","county_name","county_fips","candidate","party","candidatevotes","totalvotes","percent_total_votes"
"2012","OREGON","OR","CURRY","41015","MITT ROMNEY","REPUBLICAN",6598,11678,56.4994005822915
"2012","OREGON","OR","DESCHUTES","41017","MITT ROMNEY","REPUBLICAN",42463,81900,51.8473748473749
"2012","OREGON","OR","DOUGLAS","41019","MITT ROMNEY","REPUBLICAN",30776,49803,61.7954741682228
"2012","OREGON","OR","GILLIAM","41021","MITT ROMNEY","REPUBLICAN",639,1061,60.2262016965127
"2012","OREGON","OR","GRANT","41023","MITT ROMNEY","REPUBLICAN",2926,3911,74.8146254154948
"2012","OREGON","OR","HARNEY","41025","MITT ROMNEY","REPUBLICAN",2607,3583,72.7602567680715
"2012","OREGON","OR","HOOD RIVER","41027","BARACK OBAMA","DEMOCRAT",6058,9838,61.5775564139053
"2012","OREGON","OR","JACKSON","41029","MITT ROMNEY","REPUBLICAN",49020,97127,50.4700031916975
"2012","OREGON","OR","JEFFERSON","41031","MITT ROMNEY","REPUBLICAN",4642,8175,56.782874617737
"2012","OREGON","OR","JOSEPHINE","41033","MITT ROMNEY","REPUBLICAN",23673,40238,58.8324469407028
"2012","OREGON","OR","KLAMATH","41035","MITT ROMNEY","REPUBLICAN",18898,28152,67.128445581131
"2012","OREGON","OR","LAKE","41037","MITT ROMNEY","REPUBLICAN",2808,3710,75.6873315363881
"2012","OREGON","OR","LANE","41039","BARACK OBAMA","DEMOCRAT",102652,171850,59.7334885074193
"2012","OREGON","OR","LINCOLN","41041","BARACK OBAMA","DEMOCRAT",13401,22984,58.3057779324748
"2012","OREGON","OR","LINN","41043","MITT ROMNEY","REPUBLICAN",28944,51426,56.282814140707
"2012","OREGON","OR","MALHEUR","41045","MITT ROMNEY","REPUBLICAN",6851,9956,68.8127762153475
"2012","OREGON","OR","MARION","41047","MITT ROMNEY","REPUBLICAN",60190,120376,50.0016614607563
"2012","OREGON","OR","MORROW","41049","MITT ROMNEY","REPUBLICAN",2532,3882,65.2241112828439
"2012","OREGON","OR","MULTNOMAH","41051","BARACK OBAMA","DEMOCRAT",274887,364722,75.3689111158636
"2012","OREGON","OR","POLK","41053","MITT ROMNEY","REPUBLICAN",17819,35257,50.5403182346768
"2012","OREGON","OR","SHERMAN","41055","MITT ROMNEY","REPUBLICAN",678,1026,66.0818713450292
"2012","OREGON","OR","TILLAMOOK","41057","BARACK OBAMA","DEMOCRAT",6293,12519,50.2675932582475
"2012","OREGON","OR","UMATILLA","41059","MITT ROMNEY","REPUBLICAN",15499,24969,62.0729704833994
"2012","OREGON","OR","UNION","41061","MITT ROMNEY","REPUBLICAN",7636,12070,63.2642916321458
"2012","OREGON","OR","WALLOWA","41063","MITT ROMNEY","REPUBLICAN",2804,4205,66.6825208085612
"2012","OREGON","OR","WASCO","41065","MITT ROMNEY","REPUBLICAN",5229,10873,48.0916030534351
"2012","OREGON","OR","WASHINGTON","41067","BARACK OBAMA","DEMOCRAT",135291,237023,57.079270788067
"2012","OREGON","OR","WHEELER","41069","MITT ROMNEY","REPUBLICAN",545,858,63.5198135198135
"2012","OREGON","OR","YAMHILL","41071","MITT ROMNEY","REPUBLICAN",22045,42907,51.3785629384483
"2012","PENNSYLVANIA","PA","ADAMS","42001","MITT ROMNEY","REPUBLICAN",26767,42457,63.0449631391761
"2012","PENNSYLVANIA","PA","ALLEGHENY","42003","BARACK OBAMA","DEMOCRAT",352687,622081,56.6947069593831
"2012","PENNSYLVANIA","PA","ARMSTRONG","42005","MITT ROMNEY","REPUBLICAN",20142,29602,68.0426998175799
"2012","PENNSYLVANIA","PA","BEAVER","42007","MITT ROMNEY","REPUBLICAN",42344,80474,52.6182369460944
"2012","PENNSYLVANIA","PA","BEDFORD","42009","MITT ROMNEY","REPUBLICAN",16702,21697,76.9783841084021
"2012","PENNSYLVANIA","PA","BERKS","42011","MITT ROMNEY","REPUBLICAN",84702,170320,49.7310944105214
"2012","PENNSYLVANIA","PA","BLAIR","42013","MITT ROMNEY","REPUBLICAN",33319,50241,66.3183455743317
"2012","PENNSYLVANIA","PA","BRADFORD","42015","MITT ROMNEY","REPUBLICAN",14410,23426,61.5128489712285
"2012","PENNSYLVANIA","PA","BUCKS","42017","BARACK OBAMA","DEMOCRAT",160521,321016,50.0040496423854
"2012","PENNSYLVANIA","PA","BUTLER","42019","MITT ROMNEY","REPUBLICAN",59761,89445,66.8131253843144
"2012","PENNSYLVANIA","PA","CAMBRIA","42021","MITT ROMNEY","REPUBLICAN",35163,60526,58.0956944123187
"2012","PENNSYLVANIA","PA","CAMERON","42023","MITT ROMNEY","REPUBLICAN",1359,2111,64.3770724774988
"2012","PENNSYLVANIA","PA","CARBON","42025","MITT ROMNEY","REPUBLICAN",13504,25581,52.7891794691372
"2012","PENNSYLVANIA","PA","CENTRE","42027","BARACK OBAMA","DEMOCRAT",34176,69626,49.0851118834918
"2012","PENNSYLVANIA","PA","CHESTER","42029","MITT ROMNEY","REPUBLICAN",124840,251973,49.5449909315681
"2012","PENNSYLVANIA","PA","CLARION","42031","MITT ROMNEY","REPUBLICAN",10828,16186,66.897318670456
"2012","PENNSYLVANIA","PA","CLEARFIELD","42033","MITT ROMNEY","REPUBLICAN",20347,31967,63.6500140770169
"2012","PENNSYLVANIA","PA","CLINTON","42035","MITT ROMNEY","REPUBLICAN",7303,13265,55.0546551074256
"2012","PENNSYLVANIA","PA","COLUMBIA","42037","MITT ROMNEY","REPUBLICAN",14236,25623,55.5594582991843
"2012","PENNSYLVANIA","PA","CRAWFORD","42039","MITT ROMNEY","REPUBLICAN",20901,35388,59.0623940318752
"2012","PENNSYLVANIA","PA","CUMBERLAND","42041","MITT ROMNEY","REPUBLICAN",64809,110814,58.4844875196275
"2012","PENNSYLVANIA","PA","DAUPHIN","42043","BARACK OBAMA","DEMOCRAT",64965,124008,52.3877491774724
"2012","PENNSYLVANIA","PA","DELAWARE","42045","BARACK OBAMA","DEMOCRAT",171792,285564,60.1588435517082
"2012","PENNSYLVANIA","PA","ELK","42047","MITT ROMNEY","REPUBLICAN",7579,13238,57.2518507327391
"2012","PENNSYLVANIA","PA","ERIE","42049","BARACK OBAMA","DEMOCRAT",68036,118619,57.3567472327368
"2012","PENNSYLVANIA","PA","FAYETTE","42051","MITT ROMNEY","REPUBLICAN",26018,48505,53.6398309452634
"2012","PENNSYLVANIA","PA","FOREST","42053","MITT ROMNEY","REPUBLICAN",1383,2312,59.818339100346
"2012","PENNSYLVANIA","PA","FRANKLIN","42055","MITT ROMNEY","REPUBLICAN",43260,63078,68.5817559212404
"2012","PENNSYLVANIA","PA","FULTON","42057","MITT ROMNEY","REPUBLICAN",4814,6195,77.7078288942696
"2012","PENNSYLVANIA","PA","GREENE","42059","MITT ROMNEY","REPUBLICAN",8428,14464,58.2688053097345
"2012","PENNSYLVANIA","PA","HUNTINGDON","42061","MITT ROMNEY","REPUBLICAN",11979,17639,67.912013152673
"2012","PENNSYLVANIA","PA","INDIANA","42063","MITT ROMNEY","REPUBLICAN",21257,36321,58.5253709974946
"2012","PENNSYLVANIA","PA","JEFFERSON","42065","MITT ROMNEY","REPUBLICAN",13048,18097,72.1003481239984
"2012","PENNSYLVANIA","PA","JUNIATA","42067","MITT ROMNEY","REPUBLICAN",6862,9535,71.9664394336654
"2012","PENNSYLVANIA","PA","LACKAWANNA","42069","BARACK OBAMA","DEMOCRAT",61838,98015,63.0903433147988
"2012","PENNSYLVANIA","PA","LANCASTER","42071","MITT ROMNEY","REPUBLICAN",130669,222436,58.74453775468
"2012","PENNSYLVANIA","PA","LAWRENCE","42073","MITT ROMNEY","REPUBLICAN",21047,39036,53.9168972230761
"2012","PENNSYLVANIA","PA","LEBANON","42075","MITT ROMNEY","REPUBLICAN",35872,56580,63.400494874514
"2012","PENNSYLVANIA","PA","LEHIGH","42077","BARACK OBAMA","DEMOCRAT",78283,147002,53.2530169657556
"2012","PENNSYLVANIA","PA","LUZERNE","42079","BARACK OBAMA","DEMOCRAT",64307,124439,51.6775287490256
"2012","PENNSYLVANIA","PA","LYCOMING","42081","MITT ROMNEY","REPUBLICAN",30658,46493,65.9411094143204
"2012","PENNSYLVANIA","PA","MCKEAN","42083","MITT ROMNEY","REPUBLICAN",9545,15108,63.1784485041038
"2012","PENNSYLVANIA","PA","MERCER","42085","MITT ROMNEY","REPUBLICAN",25925,50863,50.9702534258695
"2012","PENNSYLVANIA","PA","MIFFLIN","42087","MITT ROMNEY","REPUBLICAN",11939,16371,72.9277380734225
"2012","PENNSYLVANIA","PA","MONROE","42089","BARACK OBAMA","DEMOCRAT",35221,62917,55.980100767678
"2012","PENNSYLVANIA","PA","MONTGOMERY","42091","BARACK OBAMA","DEMOCRAT",233356,412200,56.6123241145075
"2012","PENNSYLVANIA","PA","MONTOUR","42093","MITT ROMNEY","REPUBLICAN",4652,7831,59.4049291278253
"2012","PENNSYLVANIA","PA","NORTHAMPTON","42095","BARACK OBAMA","DEMOCRAT",67606,130735,51.7122423222549
"2012","PENNSYLVANIA","PA","NORTHUMBERLAND","42097","MITT ROMNEY","REPUBLICAN",19518,33212,58.7679152113694
"2012","PENNSYLVANIA","PA","PERRY","42099","MITT ROMNEY","REPUBLICAN",13120,19128,68.590547887913
"2012","PENNSYLVANIA","PA","PHILADELPHIA","42101","BARACK OBAMA","DEMOCRAT",588806,690327,85.2937810631773
"2012","PENNSYLVANIA","PA","PIKE","42103","MITT ROMNEY","REPUBLICAN",12786,23279,54.9250397353838
"2012","PENNSYLVANIA","PA","POTTER","42105","MITT ROMNEY","REPUBLICAN",5231,7242,72.2314277823805
"2012","PENNSYLVANIA","PA","SCHUYLKILL","42107","MITT ROMNEY","REPUBLICAN",32278,57727,55.9149098342197
"2012","PENNSYLVANIA","PA","SNYDER","42109","MITT ROMNEY","REPUBLICAN",10073,15002,67.1443807492334
"2012","PENNSYLVANIA","PA","SOMERSET","42111","MITT ROMNEY","REPUBLICAN",23984,33942,70.6617170467268
"2012","PENNSYLVANIA","PA","SULLIVAN","42113","MITT ROMNEY","REPUBLICAN",1868,2949,63.343506273313
"2012","PENNSYLVANIA","PA","SUSQUEHANNA","42115","MITT ROMNEY","REPUBLICAN",10800,18044,59.8536909776103
"2012","PENNSYLVANIA","PA","TIOGA","42117","MITT ROMNEY","REPUBLICAN",11342,17004,66.701952481769
"2012","PENNSYLVANIA","PA","UNION","42119","MITT ROMNEY","REPUBLICAN",9896,16268,60.8310794197197
"2012","PENNSYLVANIA","PA","VENANGO","42121","MITT ROMNEY","REPUBLICAN",13815,22167,62.322371092164
"2012","PENNSYLVANIA","PA","WARREN","42123","MITT ROMNEY","REPUBLICAN",10010,17299,57.864616451818
"2012","PENNSYLVANIA","PA","WASHINGTON","42125","MITT ROMNEY","REPUBLICAN",53230,94750,56.179419525066
"2012","PENNSYLVANIA","PA","WAYNE","42127","MITT ROMNEY","REPUBLICAN",12896,21607,59.6843615494978
"2012","PENNSYLVANIA","PA","WESTMORELAND","42129","MITT ROMNEY","REPUBLICAN",103932,169572,61.2907791380652
"2012","PENNSYLVANIA","PA","WYOMING","42131","MITT ROMNEY","REPUBLICAN",6587,11872,55.4834905660377
"2012","PENNSYLVANIA","PA","YORK","42133","MITT ROMNEY","REPUBLICAN",113304,189229,59.876657383382
"2012","RHODE ISLAND","RI","BRISTOL","44001","BARACK OBAMA","DEMOCRAT",14974,24676,60.6824444804668
"2012","RHODE ISLAND","RI","KENT","44003","BARACK OBAMA","DEMOCRAT",45564,78923,57.7322200119103
"2012","RHODE ISLAND","RI","NEWPORT","44005","BARACK OBAMA","DEMOCRAT",23463,39452,59.4722701003751
"2012","RHODE ISLAND","RI","PROVIDENCE","44007","BARACK OBAMA","DEMOCRAT",159520,239789,66.5251533639992
"2012","RHODE ISLAND","RI","WASHINGTON","44009","BARACK OBAMA","DEMOCRAT",35888,62879,57.0746990251117
"2012","SOUTH CAROLINA","SC","ABBEVILLE","45001","MITT ROMNEY","REPUBLICAN",5981,10671,56.049105051073
"2012","SOUTH CAROLINA","SC","AIKEN","45003","MITT ROMNEY","REPUBLICAN",44042,70363,62.5925557466282
"2012","SOUTH CAROLINA","SC","ALLENDALE","45005","BARACK OBAMA","DEMOCRAT",3297,4163,79.1976939706942
"2012","SOUTH CAROLINA","SC","ANDERSON","45007","MITT ROMNEY","REPUBLICAN",48709,72212,67.4527779316457
"2012","SOUTH CAROLINA","SC","BAMBERG","45009","BARACK OBAMA","DEMOCRAT",4624,6882,67.1897704155769
"2012","SOUTH CAROLINA","SC","BARNWELL","45011","BARACK OBAMA","DEMOCRAT",5188,9923,52.2825758339212
"2012","SOUTH CAROLINA","SC","BEAUFORT","45013","MITT ROMNEY","REPUBLICAN",42687,73297,58.238399934513
"2012","SOUTH CAROLINA","SC","BERKELEY","45015","MITT ROMNEY","REPUBLICAN",38475,68195,56.4190923088203
"2012","SOUTH CAROLINA","SC","CALHOUN","45017","BARACK OBAMA","DEMOCRAT",4045,7834,51.6339034975747
"2012","SOUTH CAROLINA","SC","CHARLESTON","45019","BARACK OBAMA","DEMOCRAT",81487,161707,50.391757932557
"2012","SOUTH CAROLINA","SC","CHEROKEE","45021","MITT ROMNEY","REPUBLICAN",13314,20773,64.0928127858278
"2012","SOUTH CAROLINA","SC","CHESTER","45023","BARACK OBAMA","DEMOCRAT",7891,14407,54.7719858402166
"2012","SOUTH CAROLINA","SC","CHESTERFIELD","45025","MITT ROMNEY","REPUBLICAN",8490,16594,51.1630709895143
"2012","SOUTH CAROLINA","SC","CLARENDON","45027","BARACK OBAMA","DEMOCRAT",9091,16292,55.8003928308372
"2012","SOUTH CAROLINA","SC","COLLETON","45029","BARACK OBAMA","DEMOCRAT",8475,17086,49.6020133442585
"2012","SOUTH CAROLINA","SC","DARLINGTON","45031","BARACK OBAMA","DEMOCRAT",15457,30150,51.2669983416252
"2012","SOUTH CAROLINA","SC","DILLON","45033","BARACK OBAMA","DEMOCRAT",7523,13035,57.7138473341005
"2012","SOUTH CAROLINA","SC","DORCHESTER","45035","MITT ROMNEY","REPUBLICAN",32531,56855,57.21748307097
"2012","SOUTH CAROLINA","SC","EDGEFIELD","45037","MITT ROMNEY","REPUBLICAN",6512,11586,56.2057655791472
"2012","SOUTH CAROLINA","SC","FAIRFIELD","45039","BARACK OBAMA","DEMOCRAT",7777,11895,65.380411937789
"2012","SOUTH CAROLINA","SC","FLORENCE","45041","MITT ROMNEY","REPUBLICAN",28961,58122,49.8279481091497
"2012","SOUTH CAROLINA","SC","GEORGETOWN","45043","MITT ROMNEY","REPUBLICAN",16526,30965,53.3699337962215
"2012","SOUTH CAROLINA","SC","GREENVILLE","45045","MITT ROMNEY","REPUBLICAN",121685,193189,62.987540698487
"2012","SOUTH CAROLINA","SC","GREENWOOD","45047","MITT ROMNEY","REPUBLICAN",16348,28672,57.0172991071429
"2012","SOUTH CAROLINA","SC","HAMPTON","45049","BARACK OBAMA","DEMOCRAT",5834,9206,63.3717140995003
"2012","SOUTH CAROLINA","SC","HORRY","45051","MITT ROMNEY","REPUBLICAN",72127,112393,64.1739254224018
"2012","SOUTH CAROLINA","SC","JASPER","45053","BARACK OBAMA","DEMOCRAT",5757,10021,57.4493563516615
"2012","SOUTH CAROLINA","SC","KERSHAW","45055","MITT ROMNEY","REPUBLICAN",16324,27946,58.4126529735919
"2012","SOUTH CAROLINA","SC","LANCASTER","45057","MITT ROMNEY","REPUBLICAN",19333,33144,58.3303161959932
"2012","SOUTH CAROLINA","SC","LAURENS","45059","MITT ROMNEY","REPUBLICAN",14746,25416,58.0185709789109
"2012","SOUTH CAROLINA","SC","LEE","45061","BARACK OBAMA","DEMOCRAT",5977,8907,67.1045245312675
"2012","SOUTH CAROLINA","SC","LEXINGTON","45063","MITT ROMNEY","REPUBLICAN",76662,112623,68.0695772621933
"2012","SOUTH CAROLINA","SC","MCCORMICK","45065","BARACK OBAMA","DEMOCRAT",2653,5160,51.4147286821705
"2012","SOUTH CAROLINA","SC","MARION","45067","BARACK OBAMA","DEMOCRAT",9688,14986,64.6470038702789
"2012","SOUTH CAROLINA","SC","MARLBORO","45069","BARACK OBAMA","DEMOCRAT",6100,9853,61.9100781487872
"2012","SOUTH CAROLINA","SC","NEWBERRY","45071","MITT ROMNEY","REPUBLICAN",9260,16351,56.6326218579903
"2012","SOUTH CAROLINA","SC","OCONEE","45073","MITT ROMNEY","REPUBLICAN",21611,30666,70.4721841779169
"2012","SOUTH CAROLINA","SC","ORANGEBURG","45075","BARACK OBAMA","DEMOCRAT",30720,43041,71.3738063706698
"2012","SOUTH CAROLINA","SC","PICKENS","45077","MITT ROMNEY","REPUBLICAN",33474,45549,73.4900875979714
"2012","SOUTH CAROLINA","SC","RICHLAND","45079","BARACK OBAMA","DEMOCRAT",103989,159154,65.3386028626362
"2012","SOUTH CAROLINA","SC","SALUDA","45081","MITT ROMNEY","REPUBLICAN",5135,8564,59.9602989257356
"2012","SOUTH CAROLINA","SC","SPARTANBURG","45083","MITT ROMNEY","REPUBLICAN",66969,109906,60.9329790912234
"2012","SOUTH CAROLINA","SC","SUMTER","45085","BARACK OBAMA","DEMOCRAT",27589,47309,58.3165993785538
"2012","SOUTH CAROLINA","SC","UNION","45087","MITT ROMNEY","REPUBLICAN",6584,12541,52.4998006538554
"2012","SOUTH CAROLINA","SC","WILLIAMSBURG","45089","BARACK OBAMA","DEMOCRAT",11335,16304,69.5228164867517
"2012","SOUTH CAROLINA","SC","YORK","45091","MITT ROMNEY","REPUBLICAN",59546,100210,59.4212154475601
"2012","SOUTH DAKOTA","SD","AURORA","46003","MITT ROMNEY","REPUBLICAN",804,1400,57.4285714285714
"2012","SOUTH DAKOTA","SD","BEADLE","46005","MITT ROMNEY","REPUBLICAN",4230,7263,58.2403965303593
"2012","SOUTH DAKOTA","SD","BENNETT","46007","MITT ROMNEY","REPUBLICAN",626,1203,52.0365752285952
"2012","SOUTH DAKOTA","SD","BON HOMME","46009","MITT ROMNEY","REPUBLICAN",1830,3074,59.5315549772284
"2012","SOUTH DAKOTA","SD","BROOKINGS","46011","MITT ROMNEY","REPUBLICAN",6220,12400,50.1612903225806
"2012","SOUTH DAKOTA","SD","BROWN","46013","MITT ROMNEY","REPUBLICAN",8321,16068,51.7861588249938
"2012","SOUTH DAKOTA","SD","BRULE","46015","MITT ROMNEY","REPUBLICAN",1499,2379,63.0096679277007
"2012","SOUTH DAKOTA","SD","BUFFALO","46017","BARACK OBAMA","DEMOCRAT",472,641,73.6349453978159
"2012","SOUTH DAKOTA","SD","BUTTE","46019","MITT ROMNEY","REPUBLICAN",3073,4208,73.027566539924
"2012","SOUTH DAKOTA","SD","CAMPBELL","46021","MITT ROMNEY","REPUBLICAN",616,787,78.271918678526
"2012","SOUTH DAKOTA","SD","CHARLES MIX","46023","MITT ROMNEY","REPUBLICAN",2230,3764,59.2454835281615
"2012","SOUTH DAKOTA","SD","CLARK","46025","MITT ROMNEY","REPUBLICAN",1067,1821,58.5941790225151
"2012","SOUTH DAKOTA","SD","CLAY","46027","BARACK OBAMA","DEMOCRAT",2955,5234,56.4577760794803
"2012","SOUTH DAKOTA","SD","CODINGTON","46029","MITT ROMNEY","REPUBLICAN",6696,11524,58.1048247136411
"2012","SOUTH DAKOTA","SD","CORSON","46031","BARACK OBAMA","DEMOCRAT",648,1200,54
"2012","SOUTH DAKOTA","SD","CUSTER","46033","MITT ROMNEY","REPUBLICAN",3062,4520,67.7433628318584
"2012","SOUTH DAKOTA","SD","DAVISON","46035","MITT ROMNEY","REPUBLICAN",4757,7971,59.6788357797014
"2012","SOUTH DAKOTA","SD","DAY","46037","BARACK OBAMA","DEMOCRAT",1497,2873,52.1058127392969
"2012","SOUTH DAKOTA","SD","DEUEL","46039","MITT ROMNEY","REPUBLICAN",1175,2171,54.1225241824044
"2012","SOUTH DAKOTA","SD","DEWEY","46041","BARACK OBAMA","DEMOCRAT",1207,1895,63.6939313984169
"2012","SOUTH DAKOTA","SD","DOUGLAS","46043","MITT ROMNEY","REPUBLICAN",1334,1690,78.9349112426035
"2012","SOUTH DAKOTA","SD","EDMUNDS","46045","MITT ROMNEY","REPUBLICAN",1264,1936,65.2892561983471
"2012","SOUTH DAKOTA","SD","FALL RIVER","46047","MITT ROMNEY","REPUBLICAN",2258,3516,64.2207053469852
"2012","SOUTH DAKOTA","SD","FAULK","46049","MITT ROMNEY","REPUBLICAN",765,1127,67.8793256433008
"2012","SOUTH DAKOTA","SD","GRANT","46051","MITT ROMNEY","REPUBLICAN",2034,3606,56.4059900166389
"2012","SOUTH DAKOTA","SD","GREGORY","46053","MITT ROMNEY","REPUBLICAN",1507,2151,70.0604370060437
"2012","SOUTH DAKOTA","SD","HAAKON","46055","MITT ROMNEY","REPUBLICAN",940,1092,86.0805860805861
"2012","SOUTH DAKOTA","SD","HAMLIN","46057","MITT ROMNEY","REPUBLICAN",1803,2793,64.5542427497315
"2012","SOUTH DAKOTA","SD","HAND","46059","MITT ROMNEY","REPUBLICAN",1242,1848,67.2077922077922
"2012","SOUTH DAKOTA","SD","HANSON","46061","MITT ROMNEY","REPUBLICAN",1627,2416,67.3427152317881
"2012","SOUTH DAKOTA","SD","HARDING","46063","MITT ROMNEY","REPUBLICAN",638,739,86.3328822733424
"2012","SOUTH DAKOTA","SD","HUGHES","46065","MITT ROMNEY","REPUBLICAN",5219,8155,63.9975475168608
"2012","SOUTH DAKOTA","SD","HUTCHINSON","46067","MITT ROMNEY","REPUBLICAN",2451,3425,71.5620437956204
"2012","SOUTH DAKOTA","SD","HYDE","46069","MITT ROMNEY","REPUBLICAN",531,733,72.4420190995907
"2012","SOUTH DAKOTA","SD","JACKSON","46071","MITT ROMNEY","REPUBLICAN",661,1106,59.7649186256781
"2012","SOUTH DAKOTA","SD","JERAULD","46073","MITT ROMNEY","REPUBLICAN",538,1006,53.4791252485089
"2012","SOUTH DAKOTA","SD","JONES","46075","MITT ROMNEY","REPUBLICAN",490,609,80.4597701149425
"2012","SOUTH DAKOTA","SD","KINGSBURY","46077","MITT ROMNEY","REPUBLICAN",1451,2608,55.6365030674847
"2012","SOUTH DAKOTA","SD","LAKE","46079","MITT ROMNEY","REPUBLICAN",3419,6285,54.3993635640414
"2012","SOUTH DAKOTA","SD","LAWRENCE","46081","MITT ROMNEY","REPUBLICAN",7025,11359,61.8452328550048
"2012","SOUTH DAKOTA","SD","LINCOLN","46083","MITT ROMNEY","REPUBLICAN",13611,21952,62.0034620991254
"2012","SOUTH DAKOTA","SD","LYMAN","46085","MITT ROMNEY","REPUBLICAN",933,1569,59.4646271510516
"2012","SOUTH DAKOTA","SD","MCCOOK","46087","MITT ROMNEY","REPUBLICAN",1655,2613,63.3371603520857
"2012","SOUTH DAKOTA","SD","MCPHERSON","46089","MITT ROMNEY","REPUBLICAN",921,1215,75.8024691358025
"2012","SOUTH DAKOTA","SD","MARSHALL","46091","BARACK OBAMA","DEMOCRAT",1061,1987,53.3970810266734
"2012","SOUTH DAKOTA","SD","MEADE","46093","MITT ROMNEY","REPUBLICAN",7566,10817,69.9454562263104
"2012","SOUTH DAKOTA","SD","MELLETTE","46095","MITT ROMNEY","REPUBLICAN",381,769,49.5448634590377
"2012","SOUTH DAKOTA","SD","MINER","46097","MITT ROMNEY","REPUBLICAN",636,1140,55.7894736842105
"2012","SOUTH DAKOTA","SD","MINNEHAHA","46099","MITT ROMNEY","REPUBLICAN",40342,76583,52.677487170782
"2012","SOUTH DAKOTA","SD","MOODY","46101","MITT ROMNEY","REPUBLICAN",1535,3033,50.609957138147
"2012","SOUTH DAKOTA","SD","PENNINGTON","46103","MITT ROMNEY","REPUBLICAN",28232,44464,63.4940626124505
"2012","SOUTH DAKOTA","SD","PERKINS","46105","MITT ROMNEY","REPUBLICAN",1205,1590,75.7861635220126
"2012","SOUTH DAKOTA","SD","POTTER","46107","MITT ROMNEY","REPUBLICAN",1029,1381,74.5112237509051
"2012","SOUTH DAKOTA","SD","ROBERTS","46109","BARACK OBAMA","DEMOCRAT",2302,4256,54.0883458646617
"2012","SOUTH DAKOTA","SD","SANBORN","46111","MITT ROMNEY","REPUBLICAN",688,1115,61.7040358744395
"2012","SOUTH DAKOTA","SD","OGLALA LAKOTA","46113","BARACK OBAMA","DEMOCRAT",2937,3145,93.3863275039746
"2012","SOUTH DAKOTA","SD","SPINK","46115","MITT ROMNEY","REPUBLICAN",1670,3041,54.9161460046037
"2012","SOUTH DAKOTA","SD","STANLEY","46117","MITT ROMNEY","REPUBLICAN",1063,1540,69.025974025974
"2012","SOUTH DAKOTA","SD","SULLY","46119","MITT ROMNEY","REPUBLICAN",613,818,74.9388753056235
"2012","SOUTH DAKOTA","SD","TODD","46121","BARACK OBAMA","DEMOCRAT",1976,2497,79.1349619543452
"2012","SOUTH DAKOTA","SD","TRIPP","46123","MITT ROMNEY","REPUBLICAN",1905,2691,70.7915273132664
"2012","SOUTH DAKOTA","SD","TURNER","46125","MITT ROMNEY","REPUBLICAN",2715,4210,64.4893111638955
"2012","SOUTH DAKOTA","SD","UNION","46127","MITT ROMNEY","REPUBLICAN",4698,7596,61.8483412322275
"2012","SOUTH DAKOTA","SD","WALWORTH","46129","MITT ROMNEY","REPUBLICAN",1731,2462,70.3086921202275
"2012","SOUTH DAKOTA","SD","YANKTON","46135","MITT ROMNEY","REPUBLICAN",5495,9974,55.0932424303188
"2012","SOUTH DAKOTA","SD","ZIEBACH","46137","BARACK OBAMA","DEMOCRAT",439,761,57.6872536136662
"2012","TENNESSEE","TN","ANDERSON","47001","MITT ROMNEY","REPUBLICAN",18968,29659,63.9536059880643
"2012","TENNESSEE","TN","BEDFORD","47003","MITT ROMNEY","REPUBLICAN",10034,14445,69.4634821737625
"2012","TENNESSEE","TN","BENTON","47005","MITT ROMNEY","REPUBLICAN",3850,6226,61.8374558303887
"2012","TENNESSEE","TN","BLEDSOE","47007","MITT ROMNEY","REPUBLICAN",3022,4359,69.3278274833677
"2012","TENNESSEE","TN","BLOUNT","47009","MITT ROMNEY","REPUBLICAN",35441,49234,71.9848072470244
"2012","TENNESSEE","TN","BRADLEY","47011","MITT ROMNEY","REPUBLICAN",27422,35963,76.2505908850763
"2012","TENNESSEE","TN","CAMPBELL","47013","MITT ROMNEY","REPUBLICAN",8604,12101,71.1015618543922
"2012","TENNESSEE","TN","CANNON","47015","MITT ROMNEY","REPUBLICAN",3309,4973,66.5393122863463
